date time client_id server_id client_uqid server_uqid n_bytes duration speed nfs_version nfs_rsize nfs_wsize nfs_proto
2010-12-12 04:18:56.874879 0 1 i-226a5d4f i-3c6a5d51 1024 0.00081351 1.3MB/s v3 32768 524288 udp
2010-12-12 04:19:03.748953 0 1 i-226a5d4f i-3c6a5d51 1024 0.00116168 881kB/s v4 32768 512 udp
2010-12-12 04:19:38.397761 0 1 i-226a5d4f i-3c6a5d51 1024 0.00122327 837kB/s v4 32768 2048 udp
2010-12-12 04:19:41.842666 0 1 i-226a5d4f i-3c6a5d51 1024 0.00107617 952kB/s v4 32768 8192 udp
2010-12-12 04:19:45.379600 0 1 i-226a5d4f i-3c6a5d51 1024 0.00111327 920kB/s v4 32768 32768 udp
2010-12-12 04:19:48.799578 0 1 i-226a5d4f i-3c6a5d51 1024 0.00111319 920kB/s v4 32768 131072 udp
2010-12-12 04:19:52.280913 0 1 i-226a5d4f i-3c6a5d51 1024 0.00106316 963kB/s v4 32768 524288 udp
2010-12-12 04:19:55.731504 0 1 i-226a5d4f i-3c6a5d51 65536 0.0139284 4.7MB/s v3 32768 512 tcp
2010-12-12 04:19:59.095107 0 1 i-226a5d4f i-3c6a5d51 65536 0.0133759 4.9MB/s v3 32768 2048 tcp
2010-12-12 04:20:02.776337 0 1 i-226a5d4f i-3c6a5d51 65536 0.0243047 2.7MB/s v3 32768 8192 tcp
2010-12-12 04:20:06.234897 0 1 i-226a5d4f i-3c6a5d51 65536 0.0192857 3.4MB/s v3 32768 32768 tcp
2010-12-12 04:20:09.671602 0 1 i-226a5d4f i-3c6a5d51 65536 0.0225883 2.9MB/s v3 32768 131072 tcp
2010-12-12 04:20:13.178402 0 1 i-226a5d4f i-3c6a5d51 65536 0.0225718 2.9MB/s v3 32768 524288 tcp
2010-12-12 04:20:16.656825 0 1 i-226a5d4f i-3c6a5d51 65536 0.0161774 4.1MB/s v4 32768 512 tcp
2010-12-12 04:20:20.062094 0 1 i-226a5d4f i-3c6a5d51 65536 0.0139091 4.7MB/s v4 32768 2048 tcp
2010-12-12 04:20:23.491366 0 1 i-226a5d4f i-3c6a5d51 65536 0.0135816 4.8MB/s v4 32768 8192 tcp
2010-12-12 04:20:33.843099 0 1 i-226a5d4f i-3c6a5d51 65536 0.0200811 3.3MB/s v4 32768 32768 tcp
2010-12-12 04:20:46.313156 0 1 i-226a5d4f i-3c6a5d51 65536 0.0157795 4.2MB/s v4 32768 131072 tcp
2010-12-12 04:21:13.296339 0 1 i-226a5d4f i-3c6a5d51 65536 0.0172244 3.8MB/s v4 32768 524288 tcp
2010-12-12 04:21:23.315699 0 1 i-226a5d4f i-3c6a5d51 65536 0.0275442 2.4MB/s v3 32768 512 udp
2010-12-12 04:21:39.501382 0 1 i-226a5d4f i-3c6a5d51 65536 0.0265547 2.5MB/s v3 32768 2048 udp
2010-12-12 04:21:53.150100 0 1 i-226a5d4f i-3c6a5d51 65536 0.0266789 2.5MB/s v3 32768 8192 udp
2010-12-12 04:38:29.279933 0 1 i-226a5d4f i-3c6a5d51 1024 0.000809682 1.3MB/s v3 32768 512 tcp
2010-12-12 04:38:32.717720 0 1 i-226a5d4f i-3c6a5d51 1024 0.000939272 1.1MB/s v3 32768 2048 tcp
2010-12-12 04:38:36.029573 0 1 i-226a5d4f i-3c6a5d51 1024 0.000787763 1.3MB/s v3 32768 8192 tcp
2010-12-12 04:38:39.408128 0 1 i-226a5d4f i-3c6a5d51 1024 0.000822421 1.2MB/s v3 32768 32768 tcp
2010-12-12 04:38:42.701899 0 1 i-226a5d4f i-3c6a5d51 1024 0.000798066 1.3MB/s v3 32768 131072 tcp
2010-12-12 04:38:46.011141 0 1 i-226a5d4f i-3c6a5d51 1024 0.000845248 1.2MB/s v3 32768 524288 tcp
2010-12-12 04:39:59.836691 0 1 i-226a5d4f i-3c6a5d51 1024 0.00114127 897kB/s v4 32768 512 tcp
2010-12-12 04:40:03.176682 0 1 i-226a5d4f i-3c6a5d51 1024 0.00107761 950kB/s v4 32768 2048 tcp
2010-12-12 04:40:06.500484 0 1 i-226a5d4f i-3c6a5d51 1024 0.00107786 950kB/s v4 32768 8192 tcp
2010-12-12 04:40:09.796978 0 1 i-226a5d4f i-3c6a5d51 1024 0.00108906 940kB/s v4 32768 32768 tcp
2010-12-12 04:40:13.110236 0 1 i-226a5d4f i-3c6a5d51 1024 0.00113646 901kB/s v4 32768 131072 tcp
2010-12-12 04:40:16.390591 0 1 i-226a5d4f i-3c6a5d51 1024 0.00107726 951kB/s v4 32768 524288 tcp
2010-12-12 04:40:19.786280 0 1 i-226a5d4f i-3c6a5d51 1024 0.00080751 1.3MB/s v3 32768 512 udp
2010-12-12 04:40:23.163899 0 1 i-226a5d4f i-3c6a5d51 1024 0.000832298 1.2MB/s v3 32768 2048 udp
2010-12-12 04:40:26.489213 0 1 i-226a5d4f i-3c6a5d51 1024 0.00111068 922kB/s v4 32768 512 udp
2010-12-12 04:40:29.884554 0 1 i-226a5d4f i-3c6a5d51 1024 0.0011265 909kB/s v4 32768 2048 udp
2010-12-12 04:40:33.522251 0 1 i-226a5d4f i-3c6a5d51 65536 0.0140028 4.7MB/s v3 32768 512 tcp
2010-12-12 04:40:36.854387 0 1 i-226a5d4f i-3c6a5d51 65536 0.0135366 4.8MB/s v3 32768 2048 tcp
2010-12-12 04:40:40.290803 0 1 i-226a5d4f i-3c6a5d51 65536 0.0163992 4.0MB/s v3 32768 8192 tcp
2010-12-12 04:40:43.768959 0 1 i-226a5d4f i-3c6a5d51 65536 0.0297737 2.2MB/s v3 32768 32768 tcp
2010-12-12 04:40:47.132530 0 1 i-226a5d4f i-3c6a5d51 65536 0.020739 3.2MB/s v3 32768 131072 tcp
2010-12-12 04:40:50.558177 0 1 i-226a5d4f i-3c6a5d51 65536 0.0296185 2.2MB/s v3 32768 524288 tcp
2010-12-12 04:40:53.879397 0 1 i-226a5d4f i-3c6a5d51 65536 0.0148675 4.4MB/s v4 32768 512 tcp
2010-12-12 04:40:57.251516 0 1 i-226a5d4f i-3c6a5d51 65536 0.0141084 4.6MB/s v4 32768 2048 tcp
2010-12-12 04:41:08.953543 0 1 i-226a5d4f i-3c6a5d51 65536 0.0191182 3.4MB/s v4 32768 8192 tcp
2010-12-12 04:41:48.526531 0 1 i-226a5d4f i-3c6a5d51 65536 0.0202208 3.2MB/s v4 32768 32768 tcp
2010-12-12 04:41:51.846783 0 1 i-226a5d4f i-3c6a5d51 65536 0.023075 2.8MB/s v4 32768 131072 tcp
2010-12-12 04:41:55.187433 0 1 i-226a5d4f i-3c6a5d51 65536 0.0210328 3.1MB/s v4 32768 524288 tcp
2010-12-12 04:41:58.591312 0 1 i-226a5d4f i-3c6a5d51 65536 0.0270054 2.4MB/s v3 32768 512 udp
2010-12-12 04:42:01.921232 0 1 i-226a5d4f i-3c6a5d51 65536 0.0238556 2.7MB/s v3 32768 2048 udp
2010-12-12 04:42:05.319702 0 1 i-226a5d4f i-3c6a5d51 65536 0.0315303 2.1MB/s v4 32768 512 udp
2010-12-12 04:42:08.718831 0 1 i-226a5d4f i-3c6a5d51 65536 0.0274382 2.4MB/s v4 32768 2048 udp
2010-12-12 04:42:12.192661 0 1 i-226a5d4f i-3c6a5d51 524288 0.0904105 5.8MB/s v3 32768 512 tcp
2010-12-12 04:42:15.662189 0 1 i-226a5d4f i-3c6a5d51 524288 0.0920352 5.7MB/s v3 32768 2048 tcp
2010-12-12 04:42:19.104770 0 1 i-226a5d4f i-3c6a5d51 524288 0.0897254 5.8MB/s v3 32768 8192 tcp
2010-12-12 04:42:22.538379 0 1 i-226a5d4f i-3c6a5d51 524288 0.0938782 5.6MB/s v3 32768 32768 tcp
2010-12-12 04:42:25.950023 0 1 i-226a5d4f i-3c6a5d51 524288 0.0911617 5.8MB/s v3 32768 131072 tcp
2010-12-12 04:42:29.380920 0 1 i-226a5d4f i-3c6a5d51 524288 0.102731 5.1MB/s v3 32768 524288 tcp
2010-12-12 04:42:32.741367 0 1 i-226a5d4f i-3c6a5d51 524288 0.090772 5.8MB/s v4 32768 512 tcp
2010-12-12 04:42:36.195139 0 1 i-226a5d4f i-3c6a5d51 524288 0.0914771 5.7MB/s v4 32768 2048 tcp
2010-12-12 04:43:10.099550 0 1 i-226a5d4f i-3c6a5d51 524288 2.52371 208kB/s v4 32768 8192 tcp
2010-12-12 04:43:29.414759 0 1 i-226a5d4f i-3c6a5d51 524288 0.0958297 5.5MB/s v4 32768 32768 tcp
2010-12-12 04:43:32.851596 0 1 i-226a5d4f i-3c6a5d51 524288 0.0963363 5.4MB/s v4 32768 131072 tcp
2010-12-12 04:43:36.304239 0 1 i-226a5d4f i-3c6a5d51 524288 0.0937288 5.6MB/s v4 32768 524288 tcp
2010-12-12 04:43:39.769808 0 1 i-226a5d4f i-3c6a5d51 524288 0.150653 3.5MB/s v3 32768 512 udp
2010-12-12 04:43:43.253478 0 1 i-226a5d4f i-3c6a5d51 524288 0.148452 3.5MB/s v3 32768 2048 udp
2010-12-12 04:43:46.680972 0 1 i-226a5d4f i-3c6a5d51 524288 0.151539 3.5MB/s v4 32768 512 udp
2010-12-12 04:43:50.213467 0 1 i-226a5d4f i-3c6a5d51 524288 0.155211 3.4MB/s v4 32768 2048 udp
2010-12-12 04:43:53.692834 0 1 i-226a5d4f i-3c6a5d51 1048576 0.174702 6.0MB/s v3 32768 512 tcp
2010-12-12 04:43:57.171078 0 1 i-226a5d4f i-3c6a5d51 1048576 0.185842 5.6MB/s v3 32768 2048 tcp
2010-12-12 04:44:00.689843 0 1 i-226a5d4f i-3c6a5d51 1048576 0.172523 6.1MB/s v3 32768 8192 tcp
2010-12-12 04:44:04.206202 0 1 i-226a5d4f i-3c6a5d51 1048576 0.187453 5.6MB/s v3 32768 32768 tcp
2010-12-12 04:44:07.744549 0 1 i-226a5d4f i-3c6a5d51 1048576 0.181169 5.8MB/s v3 32768 131072 tcp
2010-12-12 04:44:11.215159 0 1 i-226a5d4f i-3c6a5d51 1048576 0.177263 5.9MB/s v3 32768 524288 tcp
2010-12-12 04:44:14.753458 0 1 i-226a5d4f i-3c6a5d51 1048576 0.182751 5.7MB/s v4 32768 512 tcp
2010-12-12 04:45:04.289489 0 1 i-226a5d4f i-3c6a5d51 1048576 6.54722 160kB/s v4 32768 2048 tcp
2010-12-12 04:45:11.137958 0 1 i-226a5d4f i-3c6a5d51 1048576 0.180732 5.8MB/s v4 32768 8192 tcp
2010-12-12 04:45:14.634012 0 1 i-226a5d4f i-3c6a5d51 1048576 0.188396 5.6MB/s v4 32768 32768 tcp
2010-12-12 04:45:18.190955 0 1 i-226a5d4f i-3c6a5d51 1048576 0.194367 5.4MB/s v4 32768 131072 tcp
2010-12-12 04:45:24.644850 0 1 i-226a5d4f i-3c6a5d51 1048576 0.18837 5.6MB/s v4 32768 524288 tcp
2010-12-12 04:45:28.340334 0 1 i-226a5d4f i-3c6a5d51 1048576 0.303612 3.5MB/s v3 32768 512 udp
2010-12-12 04:45:32.151117 0 1 i-226a5d4f i-3c6a5d51 1048576 0.315417 3.3MB/s v3 32768 2048 udp
2010-12-12 04:45:35.806938 0 1 i-226a5d4f i-3c6a5d51 1048576 0.299234 3.5MB/s v4 32768 512 udp
2010-12-12 04:45:39.690590 0 1 i-226a5d4f i-3c6a5d51 1048576 0.307613 3.4MB/s v4 32768 2048 udp
2010-12-12 04:45:49.974360 0 1 i-226a5d4f i-3c6a5d51 10485760 1.7728 5.9MB/s v3 32768 512 tcp
2010-12-12 04:45:55.130761 0 1 i-226a5d4f i-3c6a5d51 10485760 1.80115 5.8MB/s v3 32768 2048 tcp
2010-12-12 04:46:47.128417 0 1 i-226a5d4f i-3c6a5d51 10485760 35.5091 295kB/s v3 32768 8192 tcp
2010-12-12 04:46:52.257093 0 1 i-226a5d4f i-3c6a5d51 10485760 1.83784 5.7MB/s v3 32768 32768 tcp
2010-12-12 04:46:57.383053 0 1 i-226a5d4f i-3c6a5d51 10485760 1.788 5.9MB/s v3 32768 131072 tcp
2010-12-12 04:47:02.516219 0 1 i-226a5d4f i-3c6a5d51 10485760 1.7874 5.9MB/s v3 32768 524288 tcp
2010-12-12 04:47:07.563867 0 1 i-226a5d4f i-3c6a5d51 10485760 1.75544 6.0MB/s v4 32768 512 tcp
2010-12-12 04:47:12.672236 0 1 i-226a5d4f i-3c6a5d51 10485760 1.82464 5.7MB/s v4 32768 2048 tcp
2010-12-12 04:47:46.400425 0 1 i-226a5d4f i-3c6a5d51 10485760 16.1897 648kB/s v4 32768 8192 tcp
2010-12-12 04:48:46.494289 0 1 i-226a5d4f i-3c6a5d51 10485760 29.7831 352kB/s v4 32768 32768 tcp
2010-12-12 04:48:51.564404 0 1 i-226a5d4f i-3c6a5d51 10485760 1.78496 5.9MB/s v4 32768 131072 tcp
2010-12-12 04:48:56.715917 0 1 i-226a5d4f i-3c6a5d51 10485760 1.86137 5.6MB/s v4 32768 524288 tcp
2010-12-12 04:49:03.077714 0 1 i-226a5d4f i-3c6a5d51 10485760 3.0593 3.4MB/s v3 32768 512 udp
2010-12-12 04:49:09.419981 0 1 i-226a5d4f i-3c6a5d51 10485760 3.06435 3.4MB/s v3 32768 2048 udp
2010-12-12 04:49:15.719841 0 1 i-226a5d4f i-3c6a5d51 10485760 3.07647 3.4MB/s v4 32768 512 udp
2010-12-12 04:50:05.828798 0 1 i-226a5d4f i-3c6a5d51 10485760 17.8459 588kB/s v4 32768 2048 udp
2010-12-12 04:50:22.379113 0 1 i-226a5d4f i-3c6a5d51 78643200 13.1031 6.0MB/s v3 32768 512 tcp
2010-12-12 04:52:22.798731 0 1 i-226a5d4f i-3c6a5d51 78643200 117.241 671kB/s v3 32768 2048 tcp
2010-12-12 04:56:30.360244 0 1 i-226a5d4f i-3c6a5d51 1024 0.000841398 1.2MB/s v3 32768 512 tcp
2010-12-12 04:56:33.690216 0 1 i-226a5d4f i-3c6a5d51 1024 0.000843387 1.2MB/s v3 32768 2048 tcp
2010-12-12 04:56:37.009439 0 1 i-226a5d4f i-3c6a5d51 1024 0.000788974 1.3MB/s v3 32768 8192 tcp
2010-12-12 04:56:40.370614 0 1 i-226a5d4f i-3c6a5d51 1024 0.000847736 1.2MB/s v3 32768 32768 tcp
2010-12-12 04:56:43.791996 0 1 i-226a5d4f i-3c6a5d51 1024 0.000802589 1.3MB/s v3 32768 131072 tcp
2010-12-12 04:56:47.152063 0 1 i-226a5d4f i-3c6a5d51 1024 0.000893378 1.1MB/s v3 32768 524288 tcp
2010-12-12 04:58:00.982248 0 1 i-226a5d4f i-3c6a5d51 1024 0.00112777 908kB/s v4 32768 512 tcp
2010-12-12 04:58:04.309647 0 1 i-226a5d4f i-3c6a5d51 1024 0.00108163 947kB/s v4 32768 2048 tcp
2010-12-12 04:58:07.619562 0 1 i-226a5d4f i-3c6a5d51 1024 0.00112667 909kB/s v4 32768 8192 tcp
2010-12-12 04:58:10.876898 0 1 i-226a5d4f i-3c6a5d51 1024 0.00122742 834kB/s v4 32768 32768 tcp
2010-12-12 04:58:14.145778 0 1 i-226a5d4f i-3c6a5d51 1024 0.00117717 870kB/s v4 32768 131072 tcp
2010-12-12 04:58:17.391422 0 1 i-226a5d4f i-3c6a5d51 1024 0.00107691 951kB/s v4 32768 524288 tcp
2010-12-12 04:58:20.741968 0 1 i-226a5d4f i-3c6a5d51 1024 0.000839949 1.2MB/s v3 32768 512 udp
2010-12-12 04:58:24.115335 0 1 i-226a5d4f i-3c6a5d51 1024 0.000841411 1.2MB/s v3 32768 2048 udp
2010-12-12 04:58:27.438903 0 1 i-226a5d4f i-3c6a5d51 1024 0.00112441 911kB/s v4 32768 512 udp
2010-12-12 04:58:30.817308 0 1 i-226a5d4f i-3c6a5d51 1024 0.00107716 951kB/s v4 32768 2048 udp
2010-12-12 04:58:34.201801 0 1 i-226a5d4f i-3c6a5d51 65536 0.0151 4.3MB/s v3 32768 512 tcp
2010-12-12 04:58:37.547243 0 1 i-226a5d4f i-3c6a5d51 65536 0.0131718 5.0MB/s v3 32768 2048 tcp
2010-12-12 04:58:40.904681 0 1 i-226a5d4f i-3c6a5d51 65536 0.0172363 3.8MB/s v3 32768 8192 tcp
2010-12-12 04:58:44.324023 0 1 i-226a5d4f i-3c6a5d51 65536 0.022256 2.9MB/s v3 32768 32768 tcp
2010-12-12 04:58:47.731032 0 1 i-226a5d4f i-3c6a5d51 65536 0.0191175 3.4MB/s v3 32768 131072 tcp
2010-12-12 04:58:51.094125 0 1 i-226a5d4f i-3c6a5d51 65536 0.0181162 3.6MB/s v3 32768 524288 tcp
2010-12-12 04:58:54.428238 0 1 i-226a5d4f i-3c6a5d51 65536 0.0186176 3.5MB/s v4 32768 512 tcp
2010-12-12 04:58:57.794839 0 1 i-226a5d4f i-3c6a5d51 65536 0.0152809 4.3MB/s v4 32768 2048 tcp
2010-12-12 04:59:14.579643 0 1 i-226a5d4f i-3c6a5d51 65536 0.0231666 2.8MB/s v4 32768 8192 tcp
2010-12-12 05:00:00.586036 0 1 i-226a5d4f i-3c6a5d51 65536 1.0133 64.7kB/s v4 32768 32768 tcp
2010-12-12 05:00:03.975030 0 1 i-226a5d4f i-3c6a5d51 65536 0.0204719 3.2MB/s v4 32768 131072 tcp
2010-12-12 05:00:07.301061 0 1 i-226a5d4f i-3c6a5d51 65536 0.0139943 4.7MB/s v4 32768 524288 tcp
2010-12-12 05:00:10.702665 0 1 i-226a5d4f i-3c6a5d51 65536 0.0248334 2.6MB/s v3 32768 512 udp
2010-12-12 05:00:14.130709 0 1 i-226a5d4f i-3c6a5d51 65536 0.022009 3.0MB/s v3 32768 2048 udp
2010-12-12 05:00:17.509626 0 1 i-226a5d4f i-3c6a5d51 65536 0.0274898 2.4MB/s v4 32768 512 udp
2010-12-12 05:00:20.920681 0 1 i-226a5d4f i-3c6a5d51 65536 0.0315825 2.1MB/s v4 32768 2048 udp
2010-12-12 05:00:24.365372 0 1 i-226a5d4f i-3c6a5d51 524288 0.0903647 5.8MB/s v3 32768 512 tcp
2010-12-12 05:00:27.761799 0 1 i-226a5d4f i-3c6a5d51 524288 0.0978144 5.4MB/s v3 32768 2048 tcp
2010-12-12 05:00:31.171380 0 1 i-226a5d4f i-3c6a5d51 524288 0.0895268 5.9MB/s v3 32768 8192 tcp
2010-12-12 05:00:34.608919 0 1 i-226a5d4f i-3c6a5d51 524288 0.100657 5.2MB/s v3 32768 32768 tcp
2010-12-12 05:00:38.035942 0 1 i-226a5d4f i-3c6a5d51 524288 0.0953255 5.5MB/s v3 32768 131072 tcp
2010-12-12 05:00:41.475839 0 1 i-226a5d4f i-3c6a5d51 524288 0.104428 5.0MB/s v3 32768 524288 tcp
2010-12-12 05:00:44.886807 0 1 i-226a5d4f i-3c6a5d51 524288 0.0947036 5.5MB/s v4 32768 512 tcp
2010-12-12 05:00:48.246764 0 1 i-226a5d4f i-3c6a5d51 524288 0.0926727 5.7MB/s v4 32768 2048 tcp
2010-12-12 05:01:30.690563 0 1 i-226a5d4f i-3c6a5d51 524288 3.51872 149kB/s v4 32768 8192 tcp
2010-12-12 05:01:34.115122 0 1 i-226a5d4f i-3c6a5d51 524288 0.099911 5.2MB/s v4 32768 32768 tcp
2010-12-12 05:01:37.489930 0 1 i-226a5d4f i-3c6a5d51 524288 0.106928 4.9MB/s v4 32768 131072 tcp
2010-12-12 05:01:40.853626 0 1 i-226a5d4f i-3c6a5d51 524288 0.0993707 5.3MB/s v4 32768 524288 tcp
2010-12-12 05:01:44.374862 0 1 i-226a5d4f i-3c6a5d51 524288 0.157236 3.3MB/s v3 32768 512 udp
2010-12-12 05:01:47.868852 0 1 i-226a5d4f i-3c6a5d51 524288 0.162438 3.2MB/s v3 32768 2048 udp
2010-12-12 05:01:51.386096 0 1 i-226a5d4f i-3c6a5d51 524288 0.163434 3.2MB/s v4 32768 512 udp
2010-12-12 05:01:54.856891 0 1 i-226a5d4f i-3c6a5d51 524288 0.151397 3.5MB/s v4 32768 2048 udp
2010-12-12 05:01:58.405008 0 1 i-226a5d4f i-3c6a5d51 1048576 0.182965 5.7MB/s v3 32768 512 tcp
2010-12-12 05:02:01.869139 0 1 i-226a5d4f i-3c6a5d51 1048576 0.180013 5.8MB/s v3 32768 2048 tcp
2010-12-12 05:02:05.437995 0 1 i-226a5d4f i-3c6a5d51 1048576 0.196149 5.3MB/s v3 32768 8192 tcp
2010-12-12 05:02:08.990298 0 1 i-226a5d4f i-3c6a5d51 1048576 0.183384 5.7MB/s v3 32768 32768 tcp
2010-12-12 05:02:12.552608 0 1 i-226a5d4f i-3c6a5d51 1048576 0.226739 4.6MB/s v3 32768 131072 tcp
2010-12-12 05:02:16.093919 0 1 i-226a5d4f i-3c6a5d51 1048576 0.187789 5.6MB/s v3 32768 524288 tcp
2010-12-12 05:03:05.685370 0 1 i-226a5d4f i-3c6a5d51 1048576 6.5122 161kB/s v4 32768 512 tcp
2010-12-12 05:03:22.117449 0 1 i-226a5d4f i-3c6a5d51 1048576 0.18097 5.8MB/s v4 32768 2048 tcp
2010-12-12 05:03:25.778855 0 1 i-226a5d4f i-3c6a5d51 1048576 0.178122 5.9MB/s v4 32768 8192 tcp
2010-12-12 05:03:29.342720 0 1 i-226a5d4f i-3c6a5d51 1048576 0.189972 5.5MB/s v4 32768 32768 tcp
2010-12-12 05:03:32.861653 0 1 i-226a5d4f i-3c6a5d51 1048576 0.192687 5.4MB/s v4 32768 131072 tcp
2010-12-12 05:03:36.373194 0 1 i-226a5d4f i-3c6a5d51 1048576 0.192012 5.5MB/s v4 32768 524288 tcp
2010-12-12 05:03:40.060835 0 1 i-226a5d4f i-3c6a5d51 1048576 0.302682 3.5MB/s v3 32768 512 udp
2010-12-12 05:03:43.694700 0 1 i-226a5d4f i-3c6a5d51 1048576 0.305023 3.4MB/s v3 32768 2048 udp
2010-12-12 05:03:47.302580 0 1 i-226a5d4f i-3c6a5d51 1048576 0.303579 3.5MB/s v4 32768 512 udp
2010-12-12 05:03:50.987183 0 1 i-226a5d4f i-3c6a5d51 1048576 0.304934 3.4MB/s v4 32768 2048 udp
2010-12-12 05:03:56.132399 0 1 i-226a5d4f i-3c6a5d51 10485760 1.77776 5.9MB/s v3 32768 512 tcp
2010-12-12 05:04:15.766897 0 1 i-226a5d4f i-3c6a5d51 10485760 1.76646 5.9MB/s v3 32768 2048 tcp
2010-12-12 05:04:56.895198 0 1 i-226a5d4f i-3c6a5d51 10485760 10.8443 967kB/s v3 32768 8192 tcp
2010-12-12 05:05:01.976868 0 1 i-226a5d4f i-3c6a5d51 10485760 1.75502 6.0MB/s v3 32768 32768 tcp
2010-12-12 05:05:07.145871 0 1 i-226a5d4f i-3c6a5d51 10485760 1.76482 5.9MB/s v3 32768 131072 tcp
2010-12-12 05:05:12.280221 0 1 i-226a5d4f i-3c6a5d51 10485760 1.8197 5.8MB/s v3 32768 524288 tcp
2010-12-12 05:05:17.294843 0 1 i-226a5d4f i-3c6a5d51 10485760 1.74186 6.0MB/s v4 32768 512 tcp
2010-12-12 05:05:22.389194 0 1 i-226a5d4f i-3c6a5d51 10485760 1.80795 5.8MB/s v4 32768 2048 tcp
2010-12-12 05:06:49.315321 0 1 i-226a5d4f i-3c6a5d51 10485760 70.1417 149kB/s v4 32768 8192 tcp
2010-12-12 05:06:54.333099 0 1 i-226a5d4f i-3c6a5d51 10485760 1.7408 6.0MB/s v4 32768 32768 tcp
2010-12-12 05:06:59.346730 0 1 i-226a5d4f i-3c6a5d51 10485760 1.78311 5.9MB/s v4 32768 131072 tcp
2010-12-12 05:07:04.398199 0 1 i-226a5d4f i-3c6a5d51 10485760 1.79552 5.8MB/s v4 32768 524288 tcp
2010-12-12 05:07:10.763940 0 1 i-226a5d4f i-3c6a5d51 10485760 3.07403 3.4MB/s v3 32768 512 udp
2010-12-12 05:07:17.213198 0 1 i-226a5d4f i-3c6a5d51 10485760 3.15434 3.3MB/s v3 32768 2048 udp
2010-12-12 05:14:52.382233 0 1 i-226a5d4f i-3c6a5d51 1024 0.000785212 1.3MB/s v3 32768 512 tcp
2010-12-12 05:15:26.345184 0 1 i-226a5d4f i-3c6a5d51 1024 0.000891855 1.1MB/s v3 32768 512 tcp
2010-12-12 05:15:29.708553 0 1 i-226a5d4f i-3c6a5d51 1024 0.000796812 1.3MB/s v3 32768 2048 tcp
2010-12-12 05:15:33.040634 0 1 i-226a5d4f i-3c6a5d51 1024 0.000839176 1.2MB/s v3 32768 8192 tcp
2010-12-12 05:15:36.375059 0 1 i-226a5d4f i-3c6a5d51 1024 0.000838501 1.2MB/s v3 32768 32768 tcp
2010-12-12 05:15:39.767477 0 1 i-226a5d4f i-3c6a5d51 1024 0.000834902 1.2MB/s v3 32768 131072 tcp
2010-12-12 05:15:43.199779 0 1 i-226a5d4f i-3c6a5d51 1024 0.000865308 1.2MB/s v3 32768 524288 tcp
2010-12-12 05:16:56.988511 0 1 i-226a5d4f i-3c6a5d51 1024 0.00112684 909kB/s v4 32768 512 tcp
2010-12-12 05:17:00.259175 0 1 i-226a5d4f i-3c6a5d51 1024 0.00111719 917kB/s v4 32768 2048 tcp
2010-12-12 05:17:03.564656 0 1 i-226a5d4f i-3c6a5d51 1024 0.00117797 869kB/s v4 32768 8192 tcp
2010-12-12 05:17:06.836475 0 1 i-226a5d4f i-3c6a5d51 1024 0.00117721 870kB/s v4 32768 32768 tcp
2010-12-12 05:17:10.140349 0 1 i-226a5d4f i-3c6a5d51 1024 0.00122745 834kB/s v4 32768 131072 tcp
2010-12-12 05:17:13.492360 0 1 i-226a5d4f i-3c6a5d51 1024 0.00136228 752kB/s v4 32768 524288 tcp
2010-12-12 05:17:16.774419 0 1 i-226a5d4f i-3c6a5d51 1024 0.000834234 1.2MB/s v3 32768 512 udp
2010-12-12 05:17:20.052979 0 1 i-226a5d4f i-3c6a5d51 1024 0.00090324 1.1MB/s v3 32768 2048 udp
2010-12-12 05:17:23.410466 0 1 i-226a5d4f i-3c6a5d51 1024 0.00108091 947kB/s v4 32768 512 udp
2010-12-12 05:17:26.755952 0 1 i-226a5d4f i-3c6a5d51 1024 0.00112547 910kB/s v4 32768 2048 udp
2010-12-12 05:17:30.069379 0 1 i-226a5d4f i-3c6a5d51 65536 0.0128104 5.1MB/s v3 32768 512 tcp
2010-12-12 05:17:33.414623 0 1 i-226a5d4f i-3c6a5d51 65536 0.0138828 4.7MB/s v3 32768 2048 tcp
2010-12-12 05:17:36.826905 0 1 i-226a5d4f i-3c6a5d51 65536 0.0173558 3.8MB/s v3 32768 8192 tcp
2010-12-12 05:17:40.177993 0 1 i-226a5d4f i-3c6a5d51 65536 0.0189701 3.5MB/s v3 32768 32768 tcp
2010-12-12 05:18:24.980858 0 1 i-226a5d4f i-3c6a5d51 65536 0.0178444 3.7MB/s v3 32768 131072 tcp
2010-12-12 05:19:06.903825 0 1 i-226a5d4f i-3c6a5d51 65536 0.982616 66.7kB/s v3 32768 524288 tcp
2010-12-12 05:19:10.174714 0 1 i-226a5d4f i-3c6a5d51 65536 0.0174144 3.8MB/s v4 32768 512 tcp
2010-12-12 05:19:13.557175 0 1 i-226a5d4f i-3c6a5d51 65536 0.0154185 4.3MB/s v4 32768 2048 tcp
2010-12-12 05:19:16.911119 0 1 i-226a5d4f i-3c6a5d51 65536 0.0147095 4.5MB/s v4 32768 8192 tcp
2010-12-12 05:19:20.164855 0 1 i-226a5d4f i-3c6a5d51 65536 0.019048 3.4MB/s v4 32768 32768 tcp
2010-12-12 05:19:23.473224 0 1 i-226a5d4f i-3c6a5d51 65536 0.0189366 3.5MB/s v4 32768 131072 tcp
2010-12-12 05:19:26.917851 0 1 i-226a5d4f i-3c6a5d51 65536 0.0138219 4.7MB/s v4 32768 524288 tcp
